Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,ABF,StdDev
52,40.0,45.0,44.0,45.0,50.0,43.0,48.0,50.0,53.0,47.0,42.0,51.0,51.0,52.0,45.0,53.0,46.0,51.0,46.0,47.0,49.0,46.0,50.0,52.0,49.0,47.0,45.0,47.0,45.0,46.0,39.0,48.0,46.0,45.0,49.0,44.0,54.0,48.0,49.0,52.0,47.475,3.471
53,40.0,45.0,44.0,45.0,49.0,43.0,48.0,50.0,53.0,47.0,42.0,51.0,51.0,52.0,45.0,53.0,46.0,51.0,46.0,47.0,49.0,46.0,50.0,52.0,49.0,47.0,45.0,47.0,45.0,46.0,39.0,48.0,46.0,43.0,49.0,44.0,53.0,48.0,49.0,52.0,47.375,3.462
54,40.0,45.0,44.0,45.0,49.0,43.0,48.0,48.0,53.0,47.0,42.0,51.0,51.0,52.0,45.0,53.0,46.0,51.0,46.0,47.0,49.0,46.0,49.0,52.0,49.0,47.0,45.0,47.0,45.0,46.0,39.0,48.0,46.0,43.0,49.0,44.0,53.0,48.0,49.0,52.0,47.3,3.422
55,40.0,45.0,44.0,45.0,49.0,43.0,48.0,47.0,53.0,47.0,42.0,51.0,51.0,52.0,45.0,53.0,46.0,51.0,46.0,47.0,49.0,46.0,49.0,52.0,49.0,47.0,45.0,47.0,45.0,46.0,39.0,48.0,46.0,42.0,49.0,44.0,53.0,48.0,49.0,52.0,47.25,3.455
56,40.0,45.0,44.0,45.0,49.0,43.0,48.0,46.0,53.0,47.0,42.0,51.0,51.0,52.0,45.0,53.0,46.0,51.0,46.0,47.0,49.0,46.0,49.0,52.0,49.0,47.0,45.0,47.0,45.0,46.0,39.0,48.0,46.0,40.0,49.0,44.0,53.0,48.0,49.0,52.0,47.175,3.549
57,40.0,44.0,44.0,45.0,49.0,43.0,48.0,46.0,53.0,47.0,42.0,51.0,51.0,52.0,45.0,53.0,46.0,51.0,46.0,47.0,47.0,46.0,49.0,52.0,49.0,47.0,45.0,47.0,45.0,46.0,39.0,48.0,46.0,40.0,49.0,44.0,53.0,48.0,49.0,52.0,47.1,3.555
58,40.0,44.0,44.0,45.0,49.0,43.0,46.0,46.0,53.0,47.0,41.0,51.0,51.0,52.0,45.0,53.0,46.0,51.0,46.0,47.0,47.0,46.0,49.0,52.0,49.0,47.0,45.0,47.0,45.0,46.0,39.0,48.0,46.0,40.0,48.0,44.0,53.0,48.0,49.0,52.0,47.0,3.585
59,40.0,44.0,44.0,45.0,49.0,43.0,46.0,46.0,53.0,47.0,41.0,51.0,49.0,52.0,45.0,53.0,46.0,51.0,46.0,47.0,47.0,46.0,49.0,52.0,49.0,47.0,45.0,47.0,45.0,46.0,39.0,48.0,46.0,40.0,47.0,44.0,53.0,48.0,49.0,52.0,46.925,3.538
60,40.0,44.0,44.0,45.0,49.0,43.0,46.0,46.0,53.0,47.0,41.0,51.0,49.0,52.0,45.0,53.0,46.0,51.0,46.0,47.0,47.0,46.0,49.0,52.0,46.0,47.0,45.0,47.0,45.0,46.0,39.0,48.0,46.0,39.0,47.0,44.0,53.0,48.0,49.0,52.0,46.825,3.577
61,40.0,42.0,44.0,45.0,49.0,43.0,46.0,46.0,53.0,47.0,39.0,51.0,49.0,52.0,45.0,53.0,46.0,51.0,46.0,47.0,47.0,46.0,49.0,52.0,46.0,47.0,45.0,47.0,45.0,46.0,39.0,45.0,46.0,38.0,47.0,44.0,53.0,48.0,49.0,52.0,46.625,3.779
62,40.0,42.0,44.0,45.0,49.0,43.0,46.0,46.0,53.0,47.0,39.0,51.0,49.0,52.0,45.0,53.0,46.0,51.0,46.0,47.0,47.0,46.0,49.0,52.0,46.0,47.0,45.0,47.0,45.0,46.0,39.0,45.0,46.0,38.0,47.0,44.0,53.0,48.0,49.0,52.0,46.625,3.779
63,40.0,42.0,44.0,45.0,49.0,43.0,46.0,46.0,52.0,47.0,39.0,51.0,49.0,52.0,45.0,53.0,46.0,49.0,46.0,47.0,47.0,46.0,48.0,52.0,45.0,47.0,45.0,47.0,45.0,46.0,39.0,45.0,45.0,38.0,47.0,44.0,53.0,48.0,49.0,52.0,46.475,3.695
64,40.0,42.0,44.0,45.0,49.0,43.0,46.0,46.0,52.0,47.0,39.0,51.0,49.0,52.0,45.0,53.0,46.0,49.0,46.0,47.0,47.0,46.0,48.0,52.0,45.0,47.0,45.0,47.0,45.0,46.0,39.0,45.0,45.0,38.0,47.0,44.0,52.0,48.0,49.0,52.0,46.45,3.653
65,40.0,42.0,44.0,45.0,49.0,43.0,46.0,46.0,52.0,47.0,39.0,51.0,49.0,52.0,45.0,53.0,46.0,49.0,46.0,47.0,47.0,46.0,48.0,52.0,45.0,47.0,45.0,47.0,45.0,46.0,39.0,45.0,45.0,38.0,47.0,44.0,50.0,48.0,49.0,52.0,46.4,3.59
66,40.0,42.0,44.0,45.0,49.0,43.0,46.0,46.0,51.0,47.0,39.0,51.0,49.0,52.0,45.0,53.0,46.0,49.0,46.0,47.0,47.0,46.0,48.0,52.0,44.0,47.0,45.0,47.0,45.0,46.0,39.0,45.0,45.0,38.0,47.0,44.0,50.0,48.0,49.0,52.0,46.35,3.568
67,40.0,42.0,44.0,45.0,49.0,43.0,46.0,46.0,51.0,47.0,39.0,51.0,49.0,52.0,45.0,53.0,46.0,49.0,46.0,47.0,47.0,46.0,48.0,52.0,44.0,47.0,45.0,47.0,45.0,46.0,39.0,45.0,45.0,38.0,47.0,44.0,50.0,48.0,49.0,52.0,46.35,3.568
68,40.0,42.0,44.0,45.0,49.0,43.0,46.0,46.0,51.0,47.0,39.0,51.0,49.0,52.0,45.0,53.0,46.0,48.0,46.0,47.0,47.0,46.0,48.0,52.0,44.0,47.0,45.0,47.0,45.0,46.0,39.0,45.0,45.0,38.0,47.0,44.0,50.0,48.0,49.0,52.0,46.325,3.552
69,40.0,42.0,44.0,45.0,49.0,43.0,46.0,46.0,51.0,47.0,39.0,51.0,49.0,52.0,45.0,53.0,46.0,47.0,46.0,47.0,47.0,46.0,48.0,51.0,44.0,47.0,45.0,47.0,45.0,46.0,39.0,45.0,45.0,38.0,47.0,44.0,50.0,48.0,49.0,52.0,46.275,3.507
70,40.0,42.0,44.0,45.0,49.0,43.0,46.0,46.0,49.0,47.0,39.0,51.0,49.0,52.0,45.0,53.0,46.0,47.0,46.0,47.0,47.0,46.0,48.0,51.0,44.0,47.0,45.0,47.0,45.0,46.0,39.0,45.0,45.0,38.0,47.0,44.0,50.0,48.0,49.0,52.0,46.225,3.453
71,40.0,42.0,44.0,45.0,49.0,43.0,46.0,46.0,49.0,47.0,39.0,50.0,49.0,52.0,45.0,53.0,46.0,47.0,46.0,47.0,47.0,46.0,47.0,50.0,44.0,47.0,45.0,47.0,45.0,46.0,39.0,45.0,45.0,38.0,47.0,44.0,50.0,48.0,49.0,52.0,46.15,3.38
72,40.0,42.0,44.0,45.0,49.0,43.0,46.0,46.0,49.0,47.0,39.0,50.0,49.0,52.0,45.0,53.0,46.0,45.0,46.0,47.0,47.0,46.0,47.0,50.0,44.0,47.0,45.0,47.0,45.0,46.0,39.0,45.0,45.0,38.0,47.0,44.0,49.0,48.0,49.0,52.0,46.075,3.357
73,40.0,42.0,44.0,45.0,49.0,43.0,46.0,46.0,49.0,47.0,39.0,50.0,49.0,52.0,45.0,53.0,46.0,45.0,46.0,47.0,47.0,46.0,47.0,50.0,44.0,47.0,45.0,47.0,45.0,46.0,39.0,45.0,45.0,38.0,47.0,44.0,49.0,48.0,49.0,52.0,46.075,3.357
74,40.0,42.0,44.0,45.0,49.0,43.0,46.0,46.0,49.0,47.0,39.0,50.0,49.0,52.0,45.0,52.0,46.0,43.0,43.0,47.0,47.0,46.0,47.0,50.0,44.0,47.0,45.0,47.0,45.0,46.0,39.0,45.0,45.0,38.0,47.0,44.0,49.0,48.0,49.0,52.0,45.925,3.372
75,40.0,42.0,44.0,45.0,49.0,43.0,46.0,46.0,49.0,47.0,39.0,50.0,49.0,52.0,45.0,52.0,46.0,43.0,43.0,47.0,47.0,46.0,47.0,50.0,44.0,47.0,45.0,47.0,45.0,46.0,39.0,45.0,45.0,38.0,47.0,44.0,49.0,48.0,49.0,52.0,45.925,3.372
76,40.0,42.0,44.0,45.0,49.0,43.0,46.0,46.0,49.0,47.0,39.0,50.0,49.0,52.0,45.0,52.0,46.0,43.0,43.0,47.0,47.0,46.0,46.0,50.0,44.0,47.0,45.0,47.0,45.0,46.0,39.0,45.0,45.0,38.0,47.0,44.0,49.0,47.0,49.0,52.0,45.875,3.355
77,40.0,42.0,44.0,45.0,49.0,43.0,46.0,46.0,49.0,47.0,39.0,50.0,49.0,52.0,45.0,52.0,46.0,43.0,43.0,47.0,47.0,46.0,46.0,50.0,44.0,47.0,45.0,47.0,45.0,46.0,39.0,45.0,45.0,38.0,47.0,44.0,49.0,47.0,49.0,52.0,45.875,3.355
