Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,ABF,StdDev
37,62.0,62.0,62.0,61.0,62.0,62.0,61.0,61.0,63.0,61.0,63.0,62.0,62.0,61.0,58.0,62.0,63.0,61.0,61.0,61.0,61.0,60.0,64.0,59.0,62.0,63.0,65.0,59.0,62.0,60.0,58.0,61.0,60.0,62.0,59.0,57.0,62.0,62.0,59.0,62.0,61.2,1.631
38,62.0,62.0,62.0,61.0,62.0,62.0,61.0,60.0,63.0,61.0,63.0,62.0,62.0,61.0,58.0,62.0,63.0,61.0,61.0,61.0,61.0,60.0,64.0,59.0,62.0,63.0,64.0,59.0,62.0,60.0,58.0,61.0,60.0,62.0,59.0,57.0,62.0,62.0,59.0,62.0,61.15,1.59
39,62.0,62.0,62.0,61.0,62.0,62.0,61.0,60.0,63.0,61.0,63.0,62.0,62.0,61.0,58.0,62.0,63.0,61.0,61.0,61.0,61.0,60.0,64.0,59.0,62.0,63.0,64.0,59.0,62.0,60.0,58.0,61.0,60.0,62.0,59.0,57.0,62.0,62.0,59.0,58.0,61.05,1.658
40,62.0,62.0,62.0,61.0,62.0,62.0,61.0,60.0,63.0,57.0,63.0,62.0,62.0,61.0,58.0,62.0,63.0,61.0,60.0,61.0,61.0,60.0,64.0,59.0,62.0,63.0,64.0,59.0,62.0,60.0,58.0,61.0,60.0,62.0,59.0,57.0,62.0,62.0,59.0,58.0,60.925,1.78
41,62.0,62.0,62.0,61.0,62.0,62.0,61.0,60.0,63.0,57.0,63.0,62.0,62.0,61.0,58.0,62.0,63.0,61.0,60.0,61.0,61.0,60.0,64.0,59.0,62.0,63.0,64.0,59.0,62.0,60.0,58.0,60.0,56.0,62.0,59.0,57.0,62.0,62.0,59.0,58.0,60.8,1.939
42,62.0,62.0,62.0,61.0,61.0,62.0,61.0,60.0,63.0,57.0,63.0,62.0,62.0,61.0,58.0,62.0,63.0,61.0,60.0,61.0,61.0,60.0,64.0,59.0,62.0,61.0,64.0,59.0,62.0,60.0,58.0,60.0,56.0,62.0,59.0,57.0,62.0,62.0,59.0,58.0,60.725,1.897
43,62.0,62.0,62.0,61.0,61.0,62.0,61.0,60.0,63.0,57.0,63.0,62.0,62.0,61.0,58.0,62.0,63.0,61.0,60.0,61.0,61.0,60.0,64.0,59.0,62.0,61.0,64.0,59.0,62.0,60.0,58.0,60.0,56.0,62.0,59.0,57.0,62.0,62.0,59.0,58.0,60.725,1.897
44,62.0,62.0,62.0,61.0,61.0,61.0,61.0,60.0,63.0,57.0,63.0,62.0,62.0,61.0,58.0,62.0,63.0,61.0,60.0,61.0,61.0,60.0,64.0,59.0,62.0,61.0,64.0,59.0,62.0,60.0,58.0,60.0,56.0,60.0,59.0,57.0,62.0,62.0,59.0,58.0,60.65,1.878
45,62.0,62.0,62.0,61.0,61.0,61.0,61.0,59.0,63.0,57.0,63.0,62.0,61.0,58.0,58.0,62.0,63.0,61.0,60.0,61.0,61.0,60.0,64.0,59.0,62.0,61.0,64.0,59.0,62.0,60.0,58.0,60.0,56.0,60.0,59.0,57.0,62.0,62.0,59.0,58.0,60.525,1.923
46,62.0,62.0,62.0,61.0,61.0,61.0,61.0,59.0,63.0,57.0,63.0,62.0,61.0,58.0,58.0,62.0,63.0,61.0,60.0,61.0,61.0,60.0,64.0,59.0,62.0,61.0,64.0,59.0,62.0,60.0,58.0,60.0,56.0,60.0,59.0,57.0,62.0,62.0,59.0,58.0,60.525,1.923
