Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,ABF,StdDev
37,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,59.0,54.0,51.0,55.0,56.0,57.0,51.0,54.0,53.0,52.0,59.0,56.0,58.0,54.0,52.0,55.4,2.406
38,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,59.0,54.0,51.0,55.0,56.0,57.0,51.0,54.0,53.0,52.0,59.0,56.0,58.0,54.0,52.0,55.4,2.406
39,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,59.0,54.0,51.0,55.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,54.0,52.0,55.375,2.456
40,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,59.0,54.0,51.0,55.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,54.0,52.0,55.375,2.456
41,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,59.0,54.0,51.0,55.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,54.0,52.0,55.375,2.456
42,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,59.0,54.0,51.0,55.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,54.0,52.0,55.375,2.456
43,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,59.0,54.0,51.0,55.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,54.0,52.0,55.375,2.456
44,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,55.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,54.0,52.0,55.35,2.424
45,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,55.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,54.0,52.0,55.35,2.424
46,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,55.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.325,2.443
47,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,55.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.325,2.443
