Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,ABF,StdDev
65,6.0,8.0,10.0,7.0,8.0,6.0,9.0,8.0,10.0,9.0,7.0,10.0,8.0,8.0,9.0,9.0,9.0,8.0,7.0,10.0,7.0,8.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0,11.0,8.0,10.0,8.0,7.0,10.0,8.0,8.0,9.0,10.0,8.0,8.3,1.208
66,6.0,8.0,10.0,7.0,8.0,6.0,9.0,8.0,10.0,9.0,7.0,10.0,8.0,8.0,9.0,9.0,9.0,8.0,7.0,10.0,7.0,8.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0,11.0,8.0,10.0,8.0,7.0,10.0,8.0,8.0,9.0,10.0,8.0,8.3,1.208
67,6.0,8.0,10.0,7.0,8.0,6.0,7.0,8.0,10.0,9.0,7.0,10.0,8.0,8.0,9.0,9.0,9.0,8.0,7.0,10.0,7.0,8.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0,11.0,8.0,10.0,8.0,7.0,9.0,8.0,8.0,9.0,10.0,8.0,8.225,1.193
68,6.0,8.0,8.0,7.0,8.0,6.0,7.0,8.0,10.0,9.0,7.0,10.0,8.0,8.0,9.0,9.0,9.0,7.0,7.0,10.0,7.0,8.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0,11.0,8.0,10.0,8.0,7.0,9.0,8.0,8.0,9.0,10.0,8.0,8.15,1.174
69,6.0,8.0,8.0,7.0,8.0,6.0,7.0,8.0,10.0,9.0,7.0,10.0,8.0,8.0,9.0,9.0,9.0,7.0,7.0,10.0,7.0,8.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0,10.0,8.0,10.0,8.0,7.0,9.0,8.0,8.0,9.0,8.0,8.0,8.075,1.081
70,6.0,8.0,8.0,7.0,8.0,6.0,7.0,8.0,10.0,9.0,7.0,10.0,8.0,8.0,9.0,9.0,9.0,7.0,7.0,10.0,7.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,10.0,8.0,7.0,9.0,7.0,8.0,9.0,8.0,8.0,8.025,1.084
71,6.0,8.0,8.0,7.0,8.0,6.0,7.0,6.0,10.0,9.0,7.0,10.0,8.0,8.0,9.0,9.0,9.0,7.0,7.0,9.0,7.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,10.0,8.0,7.0,9.0,7.0,8.0,9.0,8.0,8.0,7.95,1.094
72,6.0,8.0,8.0,7.0,8.0,6.0,7.0,6.0,10.0,9.0,7.0,10.0,8.0,8.0,9.0,9.0,9.0,7.0,7.0,9.0,7.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,7.0,9.0,7.0,8.0,9.0,8.0,8.0,7.9,1.044
73,6.0,8.0,7.0,7.0,8.0,6.0,7.0,6.0,10.0,9.0,7.0,10.0,8.0,8.0,9.0,9.0,9.0,7.0,7.0,9.0,7.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,7.0,10.0,8.0,8.0,8.0,7.0,9.0,7.0,8.0,9.0,8.0,8.0,7.85,1.062
74,6.0,8.0,7.0,7.0,8.0,6.0,7.0,6.0,10.0,9.0,7.0,10.0,8.0,8.0,9.0,9.0,9.0,7.0,7.0,9.0,7.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,7.0,10.0,8.0,8.0,8.0,7.0,9.0,7.0,8.0,9.0,8.0,8.0,7.85,1.062
75,6.0,8.0,7.0,7.0,8.0,6.0,7.0,6.0,10.0,9.0,7.0,10.0,8.0,8.0,9.0,9.0,9.0,7.0,7.0,9.0,7.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,7.0,10.0,8.0,8.0,8.0,7.0,9.0,7.0,8.0,9.0,8.0,8.0,7.85,1.062
