Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
84,45.0,43.0,47.0,42.0,42.0,46.0,42.0,42.0,44.0,37.0,47.0,43.0,49.0,45.0,41.0,41.0,49.0,50.0,43.0,42.0,41.0,44.0,47.0,38.0,38.0,48.0,43.0,50.0,43.0,41.0,43.767,3.422
85,45.0,43.0,47.0,42.0,42.0,46.0,42.0,42.0,44.0,37.0,47.0,43.0,49.0,45.0,41.0,41.0,49.0,50.0,43.0,42.0,41.0,44.0,47.0,38.0,38.0,48.0,43.0,48.0,43.0,41.0,43.7,3.318
86,45.0,43.0,47.0,42.0,41.0,46.0,42.0,42.0,44.0,37.0,47.0,43.0,49.0,45.0,41.0,41.0,49.0,50.0,43.0,42.0,41.0,44.0,47.0,38.0,38.0,48.0,43.0,48.0,43.0,41.0,43.667,3.34
87,45.0,43.0,47.0,42.0,41.0,46.0,42.0,42.0,44.0,37.0,47.0,43.0,49.0,45.0,41.0,41.0,49.0,50.0,43.0,42.0,41.0,44.0,47.0,38.0,38.0,48.0,43.0,48.0,43.0,41.0,43.667,3.34
88,45.0,43.0,47.0,42.0,41.0,46.0,42.0,42.0,44.0,37.0,47.0,43.0,49.0,45.0,41.0,41.0,49.0,50.0,43.0,42.0,41.0,44.0,47.0,38.0,38.0,48.0,43.0,48.0,43.0,41.0,43.667,3.34
89,45.0,43.0,47.0,42.0,41.0,46.0,42.0,42.0,44.0,37.0,47.0,43.0,49.0,45.0,41.0,41.0,49.0,50.0,43.0,42.0,41.0,44.0,47.0,38.0,38.0,48.0,43.0,48.0,42.0,41.0,43.633,3.351
90,45.0,43.0,47.0,42.0,41.0,46.0,42.0,42.0,44.0,37.0,47.0,43.0,49.0,45.0,41.0,41.0,49.0,50.0,43.0,42.0,41.0,44.0,47.0,38.0,38.0,48.0,43.0,48.0,42.0,41.0,43.633,3.351
91,45.0,43.0,47.0,42.0,41.0,46.0,42.0,42.0,44.0,37.0,47.0,43.0,49.0,45.0,41.0,41.0,49.0,50.0,43.0,42.0,41.0,44.0,47.0,38.0,38.0,48.0,43.0,48.0,42.0,41.0,43.633,3.351
92,45.0,43.0,46.0,42.0,41.0,46.0,42.0,42.0,44.0,37.0,47.0,43.0,49.0,45.0,41.0,41.0,49.0,50.0,42.0,42.0,40.0,44.0,47.0,38.0,38.0,48.0,43.0,48.0,42.0,41.0,43.533,3.364
93,45.0,43.0,46.0,42.0,41.0,46.0,42.0,42.0,44.0,34.0,47.0,43.0,49.0,45.0,41.0,41.0,49.0,50.0,40.0,42.0,39.0,44.0,45.0,38.0,38.0,48.0,43.0,48.0,41.0,41.0,43.233,3.639
94,45.0,43.0,45.0,42.0,41.0,46.0,42.0,42.0,44.0,34.0,47.0,43.0,49.0,45.0,41.0,41.0,49.0,50.0,40.0,42.0,39.0,44.0,45.0,38.0,38.0,48.0,43.0,46.0,41.0,41.0,43.133,3.547
95,45.0,43.0,45.0,42.0,41.0,46.0,42.0,42.0,44.0,34.0,47.0,43.0,49.0,45.0,41.0,41.0,49.0,50.0,40.0,42.0,39.0,44.0,45.0,38.0,38.0,48.0,43.0,46.0,41.0,41.0,43.133,3.547
96,45.0,43.0,45.0,42.0,41.0,46.0,42.0,42.0,42.0,34.0,47.0,43.0,49.0,42.0,41.0,41.0,49.0,50.0,40.0,42.0,39.0,44.0,45.0,38.0,38.0,48.0,43.0,46.0,41.0,41.0,42.967,3.535
97,45.0,43.0,45.0,42.0,41.0,46.0,42.0,42.0,42.0,34.0,47.0,43.0,49.0,42.0,41.0,41.0,49.0,50.0,40.0,42.0,39.0,44.0,45.0,38.0,38.0,48.0,43.0,46.0,41.0,41.0,42.967,3.535
98,45.0,43.0,45.0,42.0,41.0,46.0,42.0,42.0,42.0,34.0,47.0,43.0,49.0,42.0,41.0,41.0,49.0,50.0,39.0,42.0,39.0,44.0,45.0,38.0,38.0,48.0,43.0,46.0,41.0,41.0,42.933,3.568
99,45.0,43.0,43.0,42.0,41.0,46.0,42.0,42.0,42.0,34.0,47.0,43.0,49.0,42.0,41.0,41.0,49.0,50.0,39.0,42.0,39.0,44.0,45.0,38.0,38.0,48.0,43.0,46.0,41.0,41.0,42.867,3.547
